# BUSCO version is: 5.4.7 
# The lineage dataset is: glires_odb10 (Creation date: 2021-02-19, number of genomes: 24, number of BUSCOs: 13798)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
888at314147	Missing
891at314147	Missing
892at314147	Missing
895at314147	Missing
901at314147	Missing
909at314147	Missing
914at314147	Missing
919at314147	Missing
922at314147	Missing
923at314147	Missing
924at314147	Missing
926at314147	Missing
930at314147	Missing
932at314147	Missing
934at314147	Missing
935at314147	Missing
939at314147	Missing
942at314147	Missing
945at314147	Missing
946at314147	Missing
947at314147	Missing
948at314147	Missing
949at314147	Missing
952at314147	Missing
961at314147	Missing
965at314147	Missing
971at314147	Missing
972at314147	Missing
973at314147	Missing
977at314147	Missing
984at314147	Missing
986at314147	Missing
991at314147	Missing
992at314147	Missing
1003at314147	Missing
1004at314147	Missing
1009at314147	Missing
1011at314147	Missing
1012at314147	Missing
1013at314147	Missing
1020at314147	Missing
1023at314147	Missing
1025at314147	Missing
1031at314147	Missing
1033at314147	Missing
1038at314147	Missing
1039at314147	Missing
1040at314147	Missing
1046at314147	Missing
1047at314147	Missing
1049at314147	Missing
1053at314147	Missing
1055at314147	Missing
1056at314147	Missing
1057at314147	Missing
1060at314147	Missing
1065at314147	Missing
1070at314147	Missing
1076at314147	Missing
1079at314147	Missing
1080at314147	Missing
1082at314147	Missing
1089at314147	Missing
1091at314147	Missing
1094at314147	Missing
1097at314147	Missing
1102at314147	Missing
1103at314147	Missing
1104at314147	Missing
1108at314147	Missing
1109at314147	Missing
1110at314147	Missing
1114at314147	Missing
1116at314147	Missing
1120at314147	Missing
1123at314147	Missing
1125at314147	Missing
1127at314147	Missing
1129at314147	Missing
1132at314147	Missing
1133at314147	Missing
1134at314147	Missing
1139at314147	Missing
1144at314147	Missing
1147at314147	Missing
1150at314147	Missing
1152at314147	Missing
1154at314147	Missing
1155at314147	Missing
1157at314147	Missing
1160at314147	Missing
1163at314147	Missing
1164at314147	Missing
1165at314147	Missing
1172at314147	Missing
1177at314147	Missing
1179at314147	Missing
1180at314147	Missing
1188at314147	Missing
1190at314147	Missing
1195at314147	Missing
1196at314147	Missing
1197at314147	Missing
1200at314147	Missing
1204at314147	Missing
1207at314147	Missing
1208at314147	Missing
1211at314147	Missing
1217at314147	Missing
1218at314147	Missing
1223at314147	Missing
1228at314147	Missing
1230at314147	Missing
1231at314147	Missing
1232at314147	Missing
1233at314147	Missing
1236at314147	Missing
1239at314147	Missing
1240at314147	Missing
1242at314147	Missing
1247at314147	Missing
1252at314147	Missing
1253at314147	Missing
1262at314147	Missing
1265at314147	Missing
1266at314147	Missing
1267at314147	Missing
1268at314147	Missing
1273at314147	Missing
1280at314147	Missing
1282at314147	Missing
1283at314147	Missing
1285at314147	Missing
1286at314147	Missing
1287at314147	Missing
1288at314147	Missing
1293at314147	Missing
1295at314147	Missing
1301at314147	Missing
1302at314147	Missing
1303at314147	Missing
1304at314147	Missing
1305at314147	Missing
1306at314147	Missing
1307at314147	Missing
1308at314147	Missing
1311at314147	Missing
1312at314147	Missing
1315at314147	Missing
1316at314147	Missing
1319at314147	Missing
1321at314147	Missing
1335at314147	Missing
1339at314147	Missing
1340at314147	Missing
1345at314147	Missing
1346at314147	Missing
1350at314147	Missing
1352at314147	Missing
1357at314147	Missing
1358at314147	Missing
1361at314147	Missing
1367at314147	Missing
1368at314147	Missing
1369at314147	Missing
1373at314147	Missing
1374at314147	Missing
1375at314147	Missing
1376at314147	Missing
1377at314147	Missing
1378at314147	Missing
1379at314147	Missing
1381at314147	Missing
1385at314147	Missing
1387at314147	Missing
1390at314147	Missing
1391at314147	Missing
1392at314147	Missing
1396at314147	Missing
1398at314147	Missing
1401at314147	Missing
1402at314147	Missing
1404at314147	Missing
1405at314147	Missing
1407at314147	Missing
1408at314147	Missing
1409at314147	Missing
1411at314147	Missing
1413at314147	Missing
1416at314147	Missing
1417at314147	Missing
1422at314147	Missing
1428at314147	Missing
1429at314147	Missing
1435at314147	Missing
1440at314147	Missing
1444at314147	Missing
1447at314147	Missing
1451at314147	Missing
1452at314147	Missing
1454at314147	Missing
1455at314147	Missing
1462at314147	Missing
1464at314147	Missing
1466at314147	Missing
1472at314147	Missing
1476at314147	Missing
1483at314147	Missing
1485at314147	Missing
1487at314147	Missing
1488at314147	Missing
1490at314147	Missing
1492at314147	Missing
1494at314147	Missing
1500at314147	Missing
1501at314147	Missing
1506at314147	Missing
1510at314147	Missing
1525at314147	Missing
1526at314147	Missing
1528at314147	Missing
1529at314147	Missing
1530at314147	Missing
1534at314147	Missing
1538at314147	Missing
1541at314147	Missing
1542at314147	Missing
1544at314147	Missing
1545at314147	Missing
1546at314147	Missing
1552at314147	Missing
1557at314147	Missing
1558at314147	Missing
1559at314147	Missing
1564at314147	Missing
1570at314147	Missing
1572at314147	Missing
1574at314147	Missing
1577at314147	Missing
1581at314147	Missing
1583at314147	Missing
1586at314147	Missing
1590at314147	Missing
1602at314147	Missing
1604at314147	Missing
1606at314147	Missing
1612at314147	Missing
1614at314147	Missing
1617at314147	Missing
1619at314147	Missing
1624at314147	Missing
1631at314147	Missing
1633at314147	Missing
1635at314147	Missing
1640at314147	Missing
1642at314147	Missing
1646at314147	Missing
1647at314147	Missing
1650at314147	Missing
1651at314147	Missing
1653at314147	Missing
1655at314147	Missing
1661at314147	Missing
1664at314147	Missing
1665at314147	Missing
1667at314147	Missing
1668at314147	Missing
1672at314147	Missing
1674at314147	Missing
1685at314147	Missing
1686at314147	Missing
1688at314147	Missing
1696at314147	Missing
1697at314147	Missing
1698at314147	Missing
1700at314147	Missing
1702at314147	Missing
1716at314147	Missing
1718at314147	Missing
1719at314147	Missing
1721at314147	Missing
1722at314147	Missing
1727at314147	Missing
1730at314147	Missing
1738at314147	Missing
1741at314147	Missing
1742at314147	Missing
1745at314147	Missing
1755at314147	Missing
1759at314147	Missing
1766at314147	Missing
1769at314147	Missing
1773at314147	Missing
1776at314147	Missing
1778at314147	Missing
1780at314147	Missing
1784at314147	Missing
1786at314147	Missing
1789at314147	Missing
1793at314147	Missing
1796at314147	Missing
1799at314147	Missing
1802at314147	Missing
1813at314147	Missing
1814at314147	Missing
1815at314147	Missing
1823at314147	Missing
1824at314147	Missing
1827at314147	Missing
1829at314147	Missing
1831at314147	Missing
1834at314147	Missing
1839at314147	Missing
1840at314147	Missing
1844at314147	Missing
1845at314147	Missing
1850at314147	Missing
1851at314147	Missing
1852at314147	Missing
1853at314147	Missing
1864at314147	Missing
1866at314147	Missing
1870at314147	Missing
1872at314147	Missing
1880at314147	Missing
1885at314147	Missing
1886at314147	Missing
1887at314147	Missing
1889at314147	Missing
1890at314147	Missing
1891at314147	Missing
1892at314147	Missing
1896at314147	Missing
1898at314147	Missing
1899at314147	Missing
1901at314147	Missing
1902at314147	Missing
1917at314147	Missing
1920at314147	Missing
1922at314147	Missing
1924at314147	Missing
1928at314147	Missing
1930at314147	Missing
1934at314147	Missing
1935at314147	Missing
1937at314147	Missing
1940at314147	Missing
1942at314147	Missing
1945at314147	Missing
1948at314147	Missing
1949at314147	Missing
1950at314147	Missing
1951at314147	Missing
1952at314147	Missing
1953at314147	Missing
1962at314147	Missing
1963at314147	Missing
1964at314147	Missing
1966at314147	Missing
1967at314147	Missing
1968at314147	Missing
1970at314147	Missing
1972at314147	Missing
1978at314147	Missing
1981at314147	Missing
1982at314147	Missing
1983at314147	Missing
1986at314147	Missing
1988at314147	Missing
1993at314147	Missing
1998at314147	Missing
2001at314147	Missing
2002at314147	Missing
2011at314147	Missing
2013at314147	Missing
2016at314147	Missing
2019at314147	Missing
2020at314147	Missing
2023at314147	Missing
2025at314147	Missing
2030at314147	Missing
2035at314147	Missing
2039at314147	Missing
2040at314147	Missing
2041at314147	Missing
2043at314147	Missing
2046at314147	Missing
2047at314147	Missing
2049at314147	Missing
2054at314147	Missing
2063at314147	Missing
2071at314147	Missing
2077at314147	Missing
2080at314147	Missing
2083at314147	Missing
2084at314147	Missing
2086at314147	Missing
2093at314147	Missing
2095at314147	Missing
2100at314147	Missing
2103at314147	Missing
2104at314147	Missing
2106at314147	Missing
2109at314147	Missing
2112at314147	Missing
2114at314147	Missing
2115at314147	Missing
2116at314147	Missing
2119at314147	Missing
2120at314147	Missing
2129at314147	Missing
2131at314147	Missing
2134at314147	Missing
2135at314147	Missing
2138at314147	Missing
2141at314147	Missing
2142at314147	Missing
2146at314147	Missing
2147at314147	Missing
2148at314147	Missing
2149at314147	Missing
2150at314147	Missing
2151at314147	Missing
2154at314147	Missing
2155at314147	Missing
2160at314147	Missing
2165at314147	Missing
2173at314147	Missing
2176at314147	Missing
2180at314147	Missing
2181at314147	Missing
2184at314147	Missing
2186at314147	Missing
2188at314147	Missing
2190at314147	Missing
2191at314147	Missing
2197at314147	Missing
2198at314147	Missing
2201at314147	Missing
2202at314147	Missing
2203at314147	Missing
2207at314147	Missing
2209at314147	Missing
2212at314147	Missing
2215at314147	Missing
2216at314147	Missing
2219at314147	Missing
2220at314147	Missing
2221at314147	Missing
2224at314147	Missing
2226at314147	Missing
2227at314147	Missing
2228at314147	Missing
2231at314147	Missing
2232at314147	Missing
2238at314147	Missing
2239at314147	Missing
2242at314147	Missing
2248at314147	Missing
2257at314147	Missing
2262at314147	Missing
2263at314147	Missing
2269at314147	Missing
2275at314147	Missing
2277at314147	Missing
2278at314147	Missing
2287at314147	Missing
2289at314147	Missing
2293at314147	Missing
2299at314147	Missing
2300at314147	Missing
2312at314147	Missing
2318at314147	Missing
2319at314147	Missing
2320at314147	Missing
2328at314147	Missing
2336at314147	Missing
2340at314147	Missing
2341at314147	Missing
2343at314147	Missing
2346at314147	Missing
2353at314147	Missing
2358at314147	Missing
2363at314147	Missing
2364at314147	Missing
2366at314147	Missing
2370at314147	Missing
2373at314147	Missing
2375at314147	Missing
2380at314147	Missing
2385at314147	Missing
2391at314147	Missing
2392at314147	Missing
2393at314147	Missing
2395at314147	Missing
2396at314147	Missing
2400at314147	Missing
2406at314147	Missing
2407at314147	Missing
2417at314147	Missing
2423at314147	Missing
2424at314147	Missing
2427at314147	Missing
2431at314147	Missing
2438at314147	Missing
2443at314147	Missing
2446at314147	Missing
2449at314147	Missing
2453at314147	Missing
2455at314147	Missing
2456at314147	Missing
2457at314147	Missing
2462at314147	Missing
2465at314147	Missing
2466at314147	Missing
2467at314147	Missing
2472at314147	Missing
2475at314147	Missing
2479at314147	Missing
2480at314147	Missing
2482at314147	Missing
2487at314147	Missing
2488at314147	Missing
2495at314147	Missing
2500at314147	Missing
2503at314147	Missing
2504at314147	Missing
2506at314147	Missing
2512at314147	Missing
2513at314147	Missing
2515at314147	Missing
2518at314147	Missing
2529at314147	Missing
2530at314147	Missing
2533at314147	Missing
2540at314147	Missing
2543at314147	Missing
2546at314147	Missing
2547at314147	Missing
2548at314147	Missing
2549at314147	Missing
2552at314147	Missing
2554at314147	Missing
2560at314147	Missing
2563at314147	Missing
2565at314147	Missing
2566at314147	Missing
2567at314147	Missing
2569at314147	Missing
2572at314147	Missing
2573at314147	Missing
2578at314147	Missing
2587at314147	Missing
2592at314147	Missing
2595at314147	Missing
2598at314147	Missing
2600at314147	Missing
2604at314147	Missing
2614at314147	Missing
2626at314147	Missing
2632at314147	Missing
2634at314147	Missing
2636at314147	Missing
2637at314147	Missing
2642at314147	Missing
2644at314147	Missing
2645at314147	Missing
2646at314147	Missing
2650at314147	Missing
2652at314147	Missing
2654at314147	Missing
2655at314147	Missing
2656at314147	Missing
2657at314147	Missing
2658at314147	Missing
2659at314147	Missing
2661at314147	Missing
2668at314147	Missing
2672at314147	Missing
2675at314147	Missing
2677at314147	Missing
2678at314147	Missing
2679at314147	Missing
2683at314147	Missing
2685at314147	Missing
2686at314147	Missing
2687at314147	Missing
2690at314147	Missing
2691at314147	Missing
2693at314147	Missing
2694at314147	Missing
2699at314147	Missing
2701at314147	Missing
2702at314147	Missing
2709at314147	Missing
2712at314147	Missing
2713at314147	Missing
2716at314147	Missing
2720at314147	Missing
2724at314147	Missing
2725at314147	Missing
2732at314147	Missing
2734at314147	Missing
2738at314147	Missing
2745at314147	Missing
2753at314147	Missing
2756at314147	Missing
2757at314147	Missing
2768at314147	Missing
2772at314147	Missing
2775at314147	Missing
2777at314147	Missing
2778at314147	Missing
2779at314147	Missing
2791at314147	Missing
2792at314147	Missing
2793at314147	Missing
2800at314147	Missing
2803at314147	Missing
2804at314147	Missing
2807at314147	Missing
2810at314147	Missing
2814at314147	Missing
2816at314147	Missing
2817at314147	Missing
2819at314147	Missing
2822at314147	Missing
2825at314147	Missing
2826at314147	Missing
2827at314147	Missing
2828at314147	Missing
2833at314147	Missing
2836at314147	Missing
2837at314147	Missing
2839at314147	Missing
2840at314147	Missing
2841at314147	Missing
2843at314147	Missing
2845at314147	Missing
2852at314147	Missing
2853at314147	Missing
2854at314147	Missing
2856at314147	Missing
2857at314147	Missing
2858at314147	Missing
2864at314147	Missing
2869at314147	Missing
2873at314147	Missing
2879at314147	Missing
2882at314147	Missing
2883at314147	Missing
2885at314147	Missing
2889at314147	Missing
2890at314147	Missing
2892at314147	Missing
2894at314147	Missing
2896at314147	Missing
2897at314147	Missing
2898at314147	Missing
2899at314147	Missing
2900at314147	Missing
2903at314147	Missing
2905at314147	Missing
2907at314147	Missing
2908at314147	Missing
2916at314147	Missing
2918at314147	Missing
2920at314147	Missing
2922at314147	Missing
2927at314147	Missing
2930at314147	Missing
2935at314147	Missing
2937at314147	Missing
2943at314147	Missing
2944at314147	Missing
2949at314147	Missing
2957at314147	Missing
2963at314147	Missing
2964at314147	Missing
2966at314147	Missing
2969at314147	Missing
2976at314147	Complete	NW_025965252.1_RagTag	100858	97169	-	550.7	559	https://www.orthodb.org/v10?query=2976at314147	uncharacterized protein KIAA1107 homolog isoform X1
2977at314147	Missing
2982at314147	Missing
2985at314147	Missing
2989at314147	Missing
2992at314147	Missing
2994at314147	Missing
2997at314147	Missing
3003at314147	Missing
3007at314147	Missing
3008at314147	Missing
3009at314147	Missing
3013at314147	Missing
3017at314147	Missing
3018at314147	Missing
3022at314147	Missing
3023at314147	Missing
3028at314147	Missing
3033at314147	Missing
3039at314147	Missing
3041at314147	Missing
3043at314147	Missing
3053at314147	Missing
3056at314147	Missing
3062at314147	Missing
3067at314147	Missing
3070at314147	Missing
3071at314147	Missing
3073at314147	Missing
3075at314147	Missing
3080at314147	Missing
3083at314147	Missing
3090at314147	Missing
3091at314147	Missing
3093at314147	Missing
3095at314147	Missing
3096at314147	Missing
3097at314147	Missing
3101at314147	Missing
3103at314147	Missing
3115at314147	Missing
3116at314147	Missing
3117at314147	Missing
3118at314147	Missing
3120at314147	Missing
3126at314147	Missing
3128at314147	Missing
3130at314147	Missing
3131at314147	Missing
3132at314147	Missing
3134at314147	Missing
3137at314147	Missing
3138at314147	Missing
3142at314147	Missing
3145at314147	Missing
3146at314147	Missing
3147at314147	Missing
3153at314147	Missing
3155at314147	Missing
3156at314147	Missing
3157at314147	Missing
3165at314147	Missing
3168at314147	Missing
3170at314147	Missing
3178at314147	Missing
3180at314147	Missing
3182at314147	Missing
3183at314147	Missing
3184at314147	Missing
3186at314147	Missing
3188at314147	Missing
3190at314147	Missing
3198at314147	Missing
3199at314147	Missing
3200at314147	Missing
3201at314147	Missing
3206at314147	Missing
3207at314147	Missing
3208at314147	Missing
3209at314147	Missing
3211at314147	Missing
3213at314147	Missing
3214at314147	Missing
3215at314147	Missing
3219at314147	Missing
3221at314147	Missing
3222at314147	Missing
3225at314147	Missing
3227at314147	Missing
3229at314147	Missing
3230at314147	Missing
3232at314147	Missing
3234at314147	Missing
3237at314147	Missing
3239at314147	Missing
3242at314147	Missing
3243at314147	Missing
3245at314147	Missing
3250at314147	Missing
3252at314147	Missing
3253at314147	Missing
3256at314147	Missing
3260at314147	Missing
3261at314147	Missing
3263at314147	Missing
3264at314147	Missing
3268at314147	Missing
3275at314147	Missing
3278at314147	Missing
3279at314147	Missing
3281at314147	Missing
3282at314147	Missing
3283at314147	Missing
3289at314147	Missing
3291at314147	Missing
3293at314147	Missing
3294at314147	Missing
3297at314147	Missing
3298at314147	Missing
3299at314147	Missing
3300at314147	Missing
3301at314147	Missing
3303at314147	Missing
3305at314147	Missing
3306at314147	Missing
3313at314147	Missing
3314at314147	Missing
3315at314147	Missing
3317at314147	Missing
3318at314147	Missing
3323at314147	Missing
3324at314147	Missing
3329at314147	Missing
3333at314147	Missing
3334at314147	Missing
3335at314147	Missing
3338at314147	Missing
3341at314147	Missing
3345at314147	Missing
3347at314147	Missing
3350at314147	Missing
3356at314147	Missing
3357at314147	Missing
3358at314147	Missing
3359at314147	Missing
3364at314147	Missing
3368at314147	Missing
3372at314147	Missing
3374at314147	Missing
3377at314147	Missing
3378at314147	Missing
3381at314147	Missing
3383at314147	Missing
3386at314147	Missing
3387at314147	Missing
3388at314147	Complete	NW_025965233.1_RagTag	929485	926075	-	1814.3	926	https://www.orthodb.org/v10?query=3388at314147	zinc finger BED domain-containing protein 4
3394at314147	Missing
3397at314147	Missing
3398at314147	Missing
3403at314147	Missing
3408at314147	Missing
3409at314147	Missing
3411at314147	Missing
3416at314147	Missing
3418at314147	Missing
3419at314147	Missing
3427at314147	Missing
3429at314147	Missing
3430at314147	Missing
3431at314147	Missing
3432at314147	Missing
3434at314147	Missing
3436at314147	Missing
3437at314147	Missing
3440at314147	Missing
3443at314147	Missing
3451at314147	Missing
3459at314147	Missing
3460at314147	Missing
3464at314147	Missing
3465at314147	Missing
3468at314147	Fragmented	NW_025965108.1_RagTag	518864	516629	-	963.8	572	https://www.orthodb.org/v10?query=3468at314147	retrotransposon-like protein 1
3470at314147	Missing
3475at314147	Missing
3478at314147	Missing
3487at314147	Missing
3489at314147	Missing
3491at314147	Missing
3497at314147	Missing
3500at314147	Missing
3501at314147	Missing
3502at314147	Missing
3505at314147	Missing
3506at314147	Missing
3509at314147	Missing
3510at314147	Missing
3511at314147	Missing
3513at314147	Missing
3514at314147	Missing
3518at314147	Missing
3523at314147	Missing
3526at314147	Missing
3529at314147	Missing
3530at314147	Missing
3531at314147	Missing
3544at314147	Missing
3546at314147	Missing
3548at314147	Fragmented	NW_025965281.1_RagTag	499506	497614	-	1090.6	549	https://www.orthodb.org/v10?query=3548at314147	zinc finger and BTB domain containing 38 
3549at314147	Missing
3550at314147	Missing
3551at314147	Missing
3555at314147	Missing
3556at314147	Complete	NW_025965207.1_RagTag	736852	746090	+	580.4	519	https://www.orthodb.org/v10?query=3556at314147	uncharacterized protein LOC110565081
3557at314147	Missing
3560at314147	Missing
3563at314147	Missing
3567at314147	Missing
3571at314147	Missing
3574at314147	Missing
3581at314147	Missing
3582at314147	Missing
3584at314147	Missing
3587at314147	Missing
3591at314147	Missing
3592at314147	Missing
3593at314147	Missing
3594at314147	Missing
3595at314147	Missing
3598at314147	Missing
3601at314147	Missing
3605at314147	Missing
3608at314147	Missing
3610at314147	Missing
3611at314147	Missing
3615at314147	Missing
3617at314147	Missing
3622at314147	Missing
3626at314147	Missing
3627at314147	Missing
3628at314147	Missing
3630at314147	Missing
3631at314147	Missing
3632at314147	Missing
3634at314147	Missing
3635at314147	Missing
3637at314147	Missing
3638at314147	Missing
3640at314147	Missing
3643at314147	Missing
3644at314147	Missing
3647at314147	Missing
3656at314147	Missing
3657at314147	Missing
3660at314147	Missing
3663at314147	Missing
3664at314147	Missing
3665at314147	Missing
3667at314147	Missing
3669at314147	Missing
3673at314147	Missing
3674at314147	Missing
3675at314147	Missing
3676at314147	Missing
3677at314147	Missing
3680at314147	Missing
3683at314147	Missing
3688at314147	Missing
3690at314147	Missing
3694at314147	Missing
3698at314147	Missing
3702at314147	Missing
3704at314147	Missing
3705at314147	Missing
3706at314147	Missing
3710at314147	Missing
3712at314147	Missing
3713at314147	Missing
3716at314147	Missing
3722at314147	Missing
3726at314147	Missing
3729at314147	Missing
3736at314147	Missing
3739at314147	Missing
3740at314147	Missing
3742at314147	Missing
3743at314147	Missing
3746at314147	Missing
3747at314147	Missing
3749at314147	Missing
3752at314147	Missing
3755at314147	Missing
3756at314147	Missing
3763at314147	Missing
3768at314147	Missing
3770at314147	Missing
3773at314147	Missing
3777at314147	Missing
3779at314147	Missing
3780at314147	Missing
3783at314147	Missing
3788at314147	Missing
3792at314147	Missing
3795at314147	Missing
3814at314147	Missing
3818at314147	Missing
3819at314147	Missing
3820at314147	Missing
3823at314147	Missing
3826at314147	Missing
3832at314147	Missing
3833at314147	Missing
3835at314147	Missing
3839at314147	Missing
3840at314147	Missing
3843at314147	Missing
3844at314147	Missing
3845at314147	Missing
3847at314147	Missing
3849at314147	Missing
3850at314147	Missing
3851at314147	Missing
3853at314147	Missing
3854at314147	Missing
3855at314147	Missing
3856at314147	Missing
3857at314147	Missing
3859at314147	Missing
3861at314147	Missing
3862at314147	Missing
3867at314147	Missing
3879at314147	Missing
3880at314147	Missing
3883at314147	Missing
3884at314147	Missing
3885at314147	Missing
3888at314147	Missing
3895at314147	Missing
3897at314147	Missing
3899at314147	Missing
3903at314147	Missing
3910at314147	Missing
3913at314147	Missing
3920at314147	Missing
3923at314147	Missing
3924at314147	Missing
3925at314147	Missing
3927at314147	Missing
3929at314147	Missing
3930at314147	Missing
3932at314147	Missing
3935at314147	Missing
3939at314147	Missing
3940at314147	Missing
3941at314147	Missing
3943at314147	Missing
3944at314147	Missing
3945at314147	Missing
3948at314147	Missing
3949at314147	Missing
3951at314147	Missing
3952at314147	Missing
3956at314147	Missing
3959at314147	Missing
3966at314147	Missing
3976at314147	Missing
3981at314147	Missing
3984at314147	Missing
3989at314147	Missing
3991at314147	Missing
3992at314147	Missing
3998at314147	Missing
3999at314147	Missing
4000at314147	Missing
4002at314147	Missing
4003at314147	Missing
4005at314147	Missing
4006at314147	Missing
4016at314147	Missing
4032at314147	Missing
4033at314147	Missing
4034at314147	Missing
4041at314147	Missing
4049at314147	Missing
4050at314147	Missing
4055at314147	Missing
4057at314147	Missing
4058at314147	Missing
4062at314147	Missing
4065at314147	Missing
4070at314147	Missing
4074at314147	Missing
4075at314147	Missing
4076at314147	Missing
4077at314147	Missing
4078at314147	Missing
4080at314147	Missing
4082at314147	Missing
4084at314147	Fragmented	NW_025965227.1_RagTag	35784	37634	+	929.2	482	https://www.orthodb.org/v10?query=4084at314147	zinc finger, RAN-binding domain containing 3 
4089at314147	Missing
4090at314147	Missing
4091at314147	Missing
4095at314147	Missing
4097at314147	Missing
4098at314147	Missing
4102at314147	Missing
4105at314147	Missing
4108at314147	Missing
4110at314147	Missing
4111at314147	Missing
4115at314147	Missing
4117at314147	Missing
